step,LLM (Monolithic),HRM (Static),"ARH (Ours, Principled)"
2219,91.57990966285524,92.7930326257037,92.28442357054674
2220,90.69801092716953,93.23283443056002,93.50780995713201
2221,91.64621650923988,93.13244136902718,92.99655806855901
2222,91.85889127343798,93.07096817970968,94.16059136758398
2223,90.57036293278354,93.85468124046156,92.2857413762247
2224,91.93532184222454,92.68996597824558,92.89919655143655
2225,91.28344491766318,92.87550131262661,93.37345935567194
2226,92.14251269575944,92.26428800794541,92.4254203032045
2227,91.88962645891806,93.14005099356424,92.43811449578483
2228,91.88948701231966,93.38100939335507,93.21212219955335
2229,91.11748515253471,93.46165929650894,92.97097508543003
2230,91.02227840296752,92.56183438147038,91.75315988908666
2231,91.42608485994855,93.75718432999406,92.10625982174273
2232,91.4401036664112,92.61747311901995,93.52580670496562
2233,90.88169324280562,92.59584474244015,92.77929033135206
2234,91.14324447867367,92.16519071548034,92.27230185695792
2235,91.41498285699492,93.70772875828419,92.37274197243183
2236,91.3215148309746,93.62026291310227,92.65671114954809
2237,91.24311936309218,93.48665337490638,92.37801527031526
2238,91.50636734997055,92.63431138884503,92.86374878598164
2239,91.13330663817224,94.11392680326611,93.15801498664644
2240,91.92224091636325,93.30498636242324,93.24286239542418
2241,90.70156756166705,92.91384918581684,93.0205000665324
2242,91.40268749640708,93.06180399023701,92.52828256535234
2243,91.58006950657385,92.9208614902542,93.30655326087258
2244,91.5720565688609,93.7124779395467,93.1775734846817
2245,91.2065165561271,92.76859496096469,92.64154149607143
2246,92.1839438863127,93.33971810135483,92.19915532763137
2247,91.00837559694487,93.6630251635264,92.40931013012317
2248,91.49959070748416,93.1614518915501,93.40758335460508
2249,91.73036847073705,92.1549794278203,93.38284104636024
2250,91.6691023257093,93.23813511279089,93.45004396432344
2251,91.98060420932833,92.96147429323831,92.61267548553235
2252,91.63389806756174,92.45650564842596,92.93188169546559
2253,91.22627320934443,92.79484202008238,93.34500619330883
2254,92.06132617260555,92.40003224348249,92.51319086939992
2255,91.64534027210944,94.86680197353915,92.51653306665531
2256,90.90892038544078,93.56721817622461,92.81793768205998
2257,91.35735647964884,92.88088806893418,93.08349666687054
2258,92.12297756276674,93.26103471490978,92.83721078179356
2259,90.96428823006238,92.38434232598958,92.88670906752172
2260,91.17942251161445,94.0080929403388,93.38177057157412
2261,91.4555946179416,93.26368940436213,93.33705760629447
2262,91.73171846439146,93.13149564682404,92.86643574239076
2263,91.36255715486871,92.36661115697854,92.76457179534265
2264,90.97731452406776,92.75790800037791,92.22397200609123
2265,91.60577512124546,93.21887153411501,92.20750536155452
2266,91.94872663056877,92.94272325997096,92.74179191624599
2267,90.42429668569214,92.03333943705813,93.24004184809903
2268,91.33037705392033,93.19665402907397,93.15703213889947
2269,91.36477594424532,93.38820194210959,93.13225470842227
2270,92.6084897461095,92.28452552971476,93.19324425778984
2271,91.59982521835299,92.3101243554089,93.53122215272464
2272,91.16580475288679,92.93067424970711,92.33923362219001
2273,92.71391077810685,92.55765636085577,92.0601137540337
2274,90.64868480781232,93.36548221876801,92.50871612911973
2275,91.62386761529118,93.57626698719754,93.5080684609038
2276,90.94014714964439,93.91692364223147,92.81279222010811
2277,91.31468619197256,93.13422931442554,92.97100205134555
2278,91.43429821680944,92.5877895680376,92.57169640190287
2279,91.63324446367233,92.91869169328595,93.44165374085996
2280,91.40777165657481,93.11019838921436,91.924588339665
2281,92.06281076770755,91.89026993863787,93.17058282361863
2282,90.95254495275191,93.5608186896214,92.68433320967071
2283,92.24182479261742,92.54788517150091,93.37014673893606
2284,91.0760888350577,93.12360986607817,92.79951857898392
2285,92.00190115640753,93.13926068606968,92.60768369433104
2286,90.90955392819399,93.71812156518708,93.14215935230197
2287,91.0579491732921,93.0855325838673,93.6967726452854
2288,91.08647046211564,93.15589861292578,92.53616201517839
2289,92.1570255531971,93.46147888282881,92.15369325678894
2290,91.60537183128035,92.92203564458336,92.3423892233619
2291,91.44435876386927,93.23717210234221,92.0289810388656
2292,91.75764784742367,92.54917307041369,91.94550830736728
2293,91.28077398922642,93.26979014514683,92.21687043526148
2294,91.61013165326396,91.96166902226629,92.95134076062637
2295,91.22072679066235,92.93409183693537,93.13456201752302
2296,90.82547134969015,92.47993651815268,94.1490416913395
2297,92.84820686682751,93.64231724276495,93.47436358598365
2298,90.33974648984487,92.65879336038499,92.80917321003902
2299,91.96833812940893,93.65842341576825,92.46322008209276
2300,91.87273453952817,93.52924104130754,92.69385497387309
2301,91.76718510185361,92.98204489453705,92.86329868365324
2302,91.534736767278,92.96325974763363,92.14395747903875
2303,92.09344063166604,92.2695311622033,93.33064476968954
2304,91.42300295096587,93.0796174482099,92.48332399301414
2305,92.41151863700732,92.4118763987012,91.45939266098935
2306,92.06772253326764,92.36799141713877,92.20023860511174
2307,91.39174076052952,93.21343844551899,92.59041600466195
2308,92.26328258765574,93.6537010710674,93.5471177513837
2309,91.522314982684,93.44874534516373,93.01094582471201
2310,91.97565910395114,92.8531387790156,92.871181558582
2311,91.76511503468775,93.26326497442997,92.65769979262066
2312,91.45681378954602,93.0322262972659,92.61240168062952
2313,91.62912056821487,93.9301717779888,92.50671502900637
2314,91.03575274009789,92.91884589371689,93.04083869180648
2315,91.50761133304152,93.36713880048214,93.39635935052343
2316,91.57972909393914,93.88869694050024,93.1675239442498
2317,91.20155976794787,93.33030169268508,92.03231455256604
2318,92.10411344482043,92.95353621826935,93.02204904027279
2319,90.13408608115134,92.11487174183823,92.8372642877677
2320,91.68588278001845,93.04927241943625,93.87439436486484
2321,91.54416313764669,92.48487720519215,92.85963696304698
2322,91.41804156918079,92.55679805392695,93.61060118104734
2323,90.69637306062624,92.74260815381693,93.09641115777421
2324,91.45469982960238,93.14901663061926,91.97088309692076
2325,92.08643667945864,93.34959877131324,93.01006517766336
2326,91.09709087305808,93.40195221706664,92.77495835749698
2327,91.07046251518996,92.42742220350037,92.59820397278708
2328,91.36886879389212,92.88084473376576,92.8562928812125
2329,91.51086605588115,93.5105278885183,92.6350439921842
2330,92.19948656381288,92.9287889763149,92.92863262556772
2331,91.05548839066365,92.9992415309112,92.4311927002536
2332,90.61862078561865,93.61750605303344,92.06693383101376
2333,91.87436926080925,93.48868122164637,92.27306640693722
2334,92.13251223244346,92.87582090001852,92.89713180494479
2335,90.91851308832821,93.54907196999301,92.53808540853406
2336,90.91262390976283,92.65463526998269,92.88753399284833
2337,91.17052440683348,92.49400683651037,92.89219478660853
2338,91.64237113909005,92.8281398278835,92.24933565563687
2339,91.32413742982,92.45127834969865,92.91945132007443
2340,91.161971488285,92.57912248033126,92.868824017189
2341,91.22436703812566,92.68028808981471,92.66318535539868
2342,90.98325822754487,93.490684072539,92.7130021672862
2343,91.46903499045078,92.41146333592228,92.66490584083598
2344,91.49146234002797,93.3155915947894,92.66410775855991
2345,92.02335676178191,92.67206608591877,93.27495590631477
2346,91.64762597024534,93.70156381821822,92.9212910129521
2347,91.4946340159066,93.33094417382753,93.41209865978698
2348,91.88360619966488,92.87590541974178,93.78223495407542
2349,91.03624024575123,93.04755005777669,93.44695022052848
2350,91.00129717349543,93.55174485924171,92.41067861278133
2351,90.45695038850354,93.44869531947903,93.45863961472035
2352,90.80989057983206,93.26711569270188,92.1310631735386
2353,91.59300664951331,93.15653137491752,93.02262365719118
2354,91.2040230893723,93.2792057487122,92.31183085078968
2355,91.58114983246764,93.15474164948928,92.48741733182781
2356,91.60616371946895,93.22252375643933,92.46209017505097
2357,91.80310946152254,92.48745111642152,92.43096353985094
2358,91.47612917736878,93.15007694110376,93.3068426172545
2359,91.28694967695972,93.1763679908808,92.56532697700337
2360,90.85845273826187,92.93547148921887,93.00917564081787
2361,91.67864453426103,92.81506120773096,92.9548096629751
2362,91.274294568335,92.43952852925561,92.6239505429166
2363,91.63768641391991,92.97931666928338,92.84434447776381
2364,91.98114268722705,93.28817801696945,92.8858428609574
2365,91.68639292743566,92.8969207659807,92.98675719991903
2366,90.80552758854776,92.35127565557345,93.17301315207132
2367,91.13296524900676,92.66738148469855,93.5976923942595
2368,91.32623263384285,92.70202259888453,93.7308225860847
2369,90.71924695984275,93.77255188386331,92.1047394320585
2370,91.4487146711157,92.71270625070757,94.18948601616883
2371,90.90951655744534,92.37015476552119,92.1533707347232
2372,91.24846462165038,93.4425025261003,93.74069015841295
2373,91.5513199270309,93.3923039314447,92.44867322493157
2374,91.9192061852134,94.32372110269549,92.52292432616102
2375,90.55499637793085,92.87041313096245,92.67422013840532
2376,92.10674723834279,93.19034797334805,93.40058354415855
2377,90.42483365450258,93.95645873291883,93.05433286351915
2378,91.50578256391837,92.51652357993882,92.6515257157301
2379,90.78135544763582,93.6665151737993,93.20266095116898
2380,91.51088359877564,93.00739942696897,92.20226621622761
2381,90.74665709117244,93.9389026103249,93.30586608717459
2382,90.65406974317297,92.35065509958692,92.57253369566087
2383,90.84116028270891,93.55112923813746,92.95081218866615
2384,91.1586442636828,92.38762858347616,92.33446440839032
2385,91.7618411911324,93.16066463194254,92.93866185404221
2386,92.30226953822657,93.43981493009616,92.17759943083716
2387,90.74166685209413,94.37118549132273,92.35887049804754
2388,91.45846197428341,92.46285153065351,92.47005572972351
2389,90.95656169626962,93.99409141669584,92.66714583019301
2390,91.6994193057722,92.8735337073154,93.22381811096572
2391,92.11368011084387,94.43721352305793,93.02250661893794
2392,92.58277203557134,92.2849724412292,92.76592618760068
2393,91.36867735687659,93.34120717643341,92.799838918699
2394,91.6429593874821,93.57670804849079,92.57938481729332
2395,92.03395311944789,93.41649359088301,92.99719565347769
2396,91.07972704410007,93.22667621389574,92.11063915472279
2397,91.34962768823496,93.11241560035094,93.01246484731207
2398,92.35356469356505,92.83155390151055,92.19933691801478
2399,91.94153889663535,93.94994559601092,93.51291946840898
2400,92.27624012526972,94.05196057450144,93.22332196457423
2401,90.95281185496273,91.71263915118952,92.67210315730426
2402,91.76774060687868,93.2521642476373,93.17814933583388
2403,91.15134310395393,93.2495152965099,92.84354293958258
2404,91.25559241892209,93.64201997993871,92.74132301359876
2405,91.86417964472503,92.84871901085678,93.4351245262598
2406,91.3087376733575,93.24278454688994,92.29976354963593
2407,91.72571436693315,92.09394056423521,93.14804934908626
2408,91.46772259772857,93.08948255815594,92.6493214691377
2409,90.50264575763289,93.42344096358148,92.77698571923176
2410,91.35439957922293,91.93969184735374,93.27079767271769
2411,91.70985516210064,93.14041313303595,92.45259270913361
2412,91.67540621359333,93.39441708006886,93.48112423192401
2413,91.67050228350188,93.27122123715877,92.98421991141618
2414,91.32038111774528,92.73175036096157,93.05614730885088
2415,91.86117710018975,92.6704522887539,92.19327387302721
2416,91.38897826898028,92.6033371553261,92.11020819900038
2417,90.91202397932639,92.8526330808427,92.96081332443187
2418,91.89759386962301,92.85644885397095,93.21328306439132
2419,91.96708921202175,93.17098955211598,92.35765481424399
2420,91.08479444367602,93.15089100122441,93.04889158920689
2421,91.20459575620454,93.12479012222713,93.16311441857417
2422,91.3025313246068,92.39571043129297,92.26242756364013
2423,90.98682017050005,93.29228665383782,92.58470477176681
2424,91.64608778315993,93.64664392633361,92.85218495848092
2425,91.07864945089263,93.66932207346863,92.70094777011877
2426,91.41847744367713,92.7200421103623,92.2419578962233
2427,91.48482438946523,92.95707559341619,93.35586740635593
2428,92.07624760797462,92.68204797865485,92.09550934939368
2429,91.79478681380802,93.22374121430008,92.5160596842753
2430,92.02053688412612,92.23039550217166,92.83285853872003
2431,90.92447354265964,93.30867945181225,92.5989466709388
2432,91.25325954385949,92.42996930648633,93.45754511674912
2433,90.71843493160274,92.67472028605427,92.78518206153463
2434,91.48259320489605,92.88928933437083,93.61366096711014
2435,92.35732405602141,92.76319873132768,93.2753895528526
2436,91.32343451585115,93.17087837623437,93.70749354763623
2437,91.58883677021261,92.92576416172419,92.50144527355927
2438,91.08204089502073,93.59367276772508,93.53914313341967
2439,90.44566298642282,93.59888496471979,92.3696100701539
2440,91.13064848917458,93.63157927405764,92.6463457850267
2441,92.84163105946185,93.39897892878159,92.85229882864104
2442,91.58135678905724,92.73526290614251,92.32568258131569
2443,92.26929453123789,93.3125238331768,92.20820588167292
2444,90.93554275539621,94.02581214720952,92.72936423471528
2445,92.14059080964445,93.4609854116168,92.44903465107076
2446,91.31923526559201,93.30720206586443,92.46905521939824
2447,90.8463956788534,93.07934322320389,92.60826259838015
2448,91.8737562147557,92.88340139307445,93.0582484347668
2449,91.25953700828443,93.00900573275906,92.23375334249647
2450,91.44719323960709,92.74055868628984,93.13500719192415
2451,91.9920041742101,91.76474438291491,92.41186220117609
2452,91.14144000166267,92.67764721319625,93.06912770548169
2453,91.66957160459351,92.76978848262728,92.57473287323715
2454,90.75682202359046,92.44487551275331,93.4972754733126
2455,91.21958726717038,91.68956661935711,92.7544176722612
2456,92.29154515022839,93.36759169210076,92.16749070040373
2457,90.53404019995212,92.28508818336874,93.63108497035839
2458,91.54835027012184,92.57311852503292,92.61409869479952
2459,92.00306008318763,92.78868691821503,92.11297542304347
2460,91.21934732750286,93.11674983960518,93.26245797833168
2461,91.40938574248158,93.41350333566191,91.87877858807379
2462,91.44863194297406,92.63418566911058,92.19906664280346
2463,91.30918082226157,92.19403695720837,93.38781777669266
2464,91.56481828342383,92.5074889140624,92.783212585652
2465,91.39030443638191,92.98715107079434,92.31955006227228
2466,90.95168590577532,93.17867381425785,93.62099106239936
2467,91.79376055257876,92.04547511543844,92.66932870448169
2468,91.66819219839009,92.33520427310583,92.69724561183592
2469,91.3918677758116,92.97547151275052,92.81864102359862
